oil_type,contrast_dB,thickness_proxy,area_growth_rate,weathering_indicator,VV_VH_ratio
Diesel,-8.002948413865193,0.17916041744308292,0.7207425749156648,0.3643457571357214,7.167564209042715
Diesel,-5.120736094833439,0.15744426065828068,0.4777774280408046,0.42745139874932836,7.780492041904891
Diesel,-7.243673114188842,0.2318476269997435,0.6464487605577234,0.36402449833943684,7.650401592650065
Diesel,-5.529607257990843,0.2595180709876033,0.5717206789890675,0.4654688493008145,8.67824026050152
Diesel,-5.120692707291024,0.20196545993717327,0.5087674485933642,0.3537500846800031,8.411424158937978
Diesel,-4.181535621618407,0.1757990188401861,0.6804787443527399,0.367194354932324,8.132562507063362
Diesel,-4.4846032507364075,0.23821462907102167,0.47587007272590426,0.3427524976188409,9.50746561332963
Diesel,-5.858121957371504,0.14255799401920682,0.5181047555026279,0.4703493522711172,9.193292337461155
Diesel,-5.982144698517826,0.3237656900468051,0.6824152363455639,0.37565189303671,7.021152742280787
Diesel,-6.974884304639041,0.2167710660240185,0.5511222955086593,0.5673743753983425,9.759574163501432
Diesel,-5.3669334525027725,0.1410501913521552,0.5327781127447595,0.5255677525741101,7.324320560245877
Diesel,-4.877858266080476,0.22373019615173806,0.6051717884813187,0.3297167187064559,7.886907387770298
Diesel,-5.810352045125102,0.2516269449150561,0.5114264399366245,0.3737183157473885,8.053787758318741
Diesel,-5.337321642313835,0.15457678312386117,0.4683430207112785,0.467396515171005,6.178461062063956
Diesel,-4.715020285237832,0.1922036951258546,0.44524689177255533,0.3519579780596506,8.454948359683085
Diesel,-6.532701087554978,0.20100148744121737,0.6740078365705287,0.37978096646123805,6.875530788240639
Diesel,-6.298983997371841,0.270742006822963,0.7685064345333183,0.1980073826057725,9.309233491029772
Diesel,-5.7498522839646435,0.2461991339560075,0.544951173973237,0.2231736490498514,8.701386546376954
Diesel,-6.9409772612827165,0.13058537842575738,0.46815986175265334,0.46009137824153346,8.167342959235036
Diesel,-5.217533978125326,0.23345376272481824,0.5579066435416233,0.39295264261225443,7.386274965460952
Diesel,-6.210327772865491,0.15163726310094672,0.6390484293874334,0.5075120748981756,7.020064364214816
Diesel,-4.718730354598657,0.2056760748238971,0.6241078976405813,0.2300570480392482,5.831285228521119
Diesel,-5.855883637220318,0.2394866062316004,0.5328619556355048,0.567009390058309,8.881923169105178
Diesel,-6.908341251707985,0.20154243335267535,0.8476929133723412,0.27574359972002943,8.633923926698127
Diesel,-6.322744552723343,0.23534481454592562,0.7267273646318382,0.36137629112886327,9.34269472604861
Diesel,-3.778796605728039,0.20331373686721174,0.6784888687494185,0.34095592297967253,8.023111170837455
Diesel,-6.176675092708242,0.2398467962829298,0.7204675935756926,0.3890345150882541,9.840347414879508
Diesel,-4.469952558438371,0.24234268715899504,0.5483973468278271,0.33881711832600975,7.025142374371954
Diesel,-5.050833929761839,0.1394115896255318,0.6676837654111007,0.29188906521758873,8.988255343810367
Diesel,-5.982780417269439,0.26668192809299135,0.714145457832127,0.5435065412002111,9.752982461946935
Diesel,-5.8563691660118025,0.14206034667876977,0.4947476945002621,0.19131514706840624,6.699600999886288
Diesel,-5.931176342295351,0.1720172909587419,0.5819864395590149,0.4492715419461401,7.635121690321091
Diesel,-7.121828800412584,0.1973383166218284,0.5101509513227155,0.3729213503020937,9.611332357307605
Diesel,-6.270505304096175,0.28854787766738726,0.743163598693797,0.3420694691420957,6.666651480301069
Diesel,-6.0525541619201935,0.25766638816984444,0.5509809093771312,0.49080902982621394,9.450127986963306
Diesel,-6.7740256503626055,0.16619744558557065,0.6712662032127007,0.4151847549641571,7.176726168147585
Diesel,-6.352180448119587,0.19647402236362904,0.4435145575044539,0.47656431064826954,7.42556937327297
Diesel,-8.783716223798098,0.19880645158452737,0.5258428741106492,0.5688822192302677,7.297465974896038
Diesel,-7.0976433635786105,0.2253966334981008,0.5339552631992417,0.3220543798747768,8.611401659389287
Diesel,-7.040467307889566,0.12713631709002735,0.7725998002094336,0.4579498737600645,7.682948858006762
Diesel,-6.003477209701936,0.2252932179058078,0.697333744961342,0.3244024708684988,8.439375831158818
Diesel,-6.506704176210238,0.19055093777436882,0.6160692867464904,0.39933214269473283,8.882680277963086
Diesel,-5.512913440884406,0.12459153953139113,0.46421767929345575,0.3630283315240707,10.19435031493019
Diesel,-6.851591832501603,0.18958886451936235,0.5463653973043477,0.34459556159119203,8.213887692686066
Diesel,-4.599222723804349,0.22279841999402947,0.5196469038572907,0.6753229510803207,8.094287865153351
Diesel,-6.577220956382114,0.2706048187338795,0.5530929382056181,0.5662913654987443,6.95522865084
Diesel,-4.569969611078631,0.21005238321408473,0.7291052232702433,0.5901765708701544,6.640871251374495
Diesel,-4.724228179241678,0.12955480477872977,0.4952815644751771,0.31965905402075634,8.604363963413434
Diesel,-5.96698412306514,0.1916431957918582,0.6146235279022361,0.4591289589293473,8.801897748729623
Diesel,-4.905833164384869,0.291001740638372,0.5978637627558523,0.3478911037869084,8.736243355022227
Diesel,-7.1442548162646204,0.16606479339441943,0.6999380946392789,0.3875871625182296,6.5501690499703535
Diesel,-7.489803065365174,0.20243583396969037,0.714189653696801,0.5128545777531187,8.133056603471404
Diesel,-3.991090580903872,0.19475898170297687,0.5861432376602589,0.1432564090261,7.463164461006541
Diesel,-5.1479849650915055,0.2781980668429852,0.5169765366332715,0.4462252329293049,9.256254838787946
Diesel,-5.988791846804101,0.0858359771236385,0.6247289999574253,0.47614306240608933,6.86309252597785
Diesel,-6.254154530874387,0.1422251978935618,0.3429852451419647,0.5027004411787657,7.995501759437778
Diesel,-4.402325003295017,0.24286610959530888,0.564579023833455,0.39168193398955914,8.679412868924206
Diesel,-5.033116583244256,0.21613353153710058,0.7105593145289484,0.3703331263325529,6.803427743857176
Diesel,-6.06480925356113,0.21025924453680916,0.4798464605260713,0.2663277915853378,8.536863555768113
Diesel,-6.406356851370424,0.19170795471689991,0.5640307334299176,0.5520600901763212,9.514113392474
Diesel,-7.237353690039168,0.17336033934597767,0.6850004267969593,0.46019362371032424,7.950250445204257
Diesel,-7.137600204964235,0.16587299769232272,0.548323243245371,0.4276994331119101,10.044472585636685
Diesel,-6.686880234788128,0.148698237622238,0.5891413523172057,0.5031738980514059,6.263740439887156
Diesel,-4.546365849125053,0.19139843189421654,0.5265679997686626,0.23998107132378407,8.847824928104753
Diesel,-6.171171195241535,0.20853527413772535,0.5099188258988636,0.36809039657489767,7.416102504374314
Diesel,-6.100593105378207,0.16652238368120947,0.44658190393127783,0.6728499745296608,6.363914903194983
Diesel,-5.818540993057461,0.1113986085787979,0.40029525633820245,0.4097826491852268,8.209241105321963
Diesel,-4.738501009197616,0.2199773420507853,0.5850189281254209,0.3050399755934996,9.798814481880258
Diesel,-5.071148753949776,0.13768352611257878,0.6037963728210635,0.4144052231526497,7.585215612073197
Diesel,-5.228149514193205,0.24158665691740885,0.5809514302194894,0.37191307542023416,9.798750155201038
Diesel,-5.067161107637763,0.20361801949541924,0.43707909609199463,0.4344000106305036,8.837700157901201
Diesel,-8.754521628398372,0.2125934724159013,0.5583308013204265,0.37791457198704487,6.911142856684015
Diesel,-6.148189290403642,0.26959957880906654,0.5553601501184484,0.49655735587931843,7.032402537344468
Diesel,-5.241243807343961,0.20008279278109758,0.635202482878928,0.40071532560974876,8.76995027892945
Diesel,-8.567585117933758,0.12900873432712154,0.6417080498008645,0.19564616461037643,7.363303573223349
Diesel,-6.05434084103665,0.15859299311935518,0.5308438597306226,0.42715822001535925,9.21115394693577
Diesel,-6.958449381254808,0.1712470901906315,0.5268739026672955,0.15786202481227216,8.170054148381011
Diesel,-5.065282254171508,0.2508321603657941,0.5129233623559261,0.27483019514798573,8.025926657110022
Diesel,-5.170726313433533,0.20774252241551922,0.6289304635873761,0.5141830927736234,7.113036128923156
Diesel,-6.21997008667303,0.2817302755880601,0.5803188876902373,0.27326630340334285,7.1967726844996465
Diesel,-6.938179851221243,0.21785812928506354,0.5104052996411221,0.4271034252861245,7.11672173775122
Diesel,-8.123378538398228,0.2153309893490961,0.6148463681546888,0.4517757815708841,7.192415337001692
Diesel,-6.779544475359376,0.2200733429240773,0.751901957253098,0.4011168009506328,8.509502115256574
Diesel,-6.321587684425707,0.12281847390631577,0.6967429419154058,0.49084142390861624,8.852928830210233
Diesel,-6.181945438342419,0.22985280498692703,0.6893761797387831,0.5620158684956708,9.18623132557693
Diesel,-5.936178774966361,0.13458733722878144,0.6155658297671741,0.4256577395849308,8.850835730381965
Diesel,-4.646108140676574,0.19524247439716105,0.8100987189813111,0.22407129799594228,8.50321024695395
Diesel,-6.798520392184028,0.10463890001555987,0.5798225623700841,0.25428273015790437,7.80628652236062
Diesel,-5.965230751905543,0.25592707046679747,0.44924148652360624,0.4908445165645773,8.117696540335753
Diesel,-4.9711508463904055,0.17841244124844363,0.46677554132365545,0.2782500673784134,6.449831055599461
Diesel,-5.522185847079345,0.273846101110735,0.5435048473344779,0.4629135298257784,6.171869530237256
Diesel,-5.819678750822701,0.23342813081685634,0.45518752247231314,0.37961165310201456,8.859100568582678
Diesel,-8.933770647229476,0.26677265308508713,0.6353679375891048,0.4716727647717343,7.504736864966283
Diesel,-7.722722481565356,0.2267031478158476,0.5917409674583488,0.4032115455432321,9.305128382238744
Diesel,-5.237936126137402,0.29606187085448066,0.6153854228873499,0.3308787562208883,7.7738997837095285
Diesel,-5.584336627461394,0.25079282594964886,0.4532966048561281,0.4008537615179169,9.931449988446042
Diesel,-6.24020887100252,0.24655059274345523,0.6493117527216005,0.495586060652498,7.028287350080081
Diesel,-6.805401670065581,0.20101359460611443,0.4467778212759688,0.37302593933883427,8.3034519890188
Diesel,-4.215364393050228,0.2201359094634911,0.6625228470873102,0.5164475847050006,6.842410893325932
Diesel,-6.165082662370986,0.32127062959019465,0.5920877777615491,0.5116430748782208,9.156485452607729
Diesel,-7.478113714387689,0.21552396385029668,0.6146747472205225,0.43299587878404355,7.095065024250728
Diesel,-7.116919511912159,0.17619949999895745,0.5902205002915797,0.5184984447600316,10.180772983670728
Diesel,-4.603402153776822,0.24300926053909222,0.49956597377004097,0.3591103825010505,8.251911262895597
Diesel,-6.632439038076175,0.22886028262639754,0.6720486108254288,0.4536290062565469,9.230161525469098
Diesel,-6.904591213713074,0.2466414352046099,0.5304354549879804,0.30590640473571146,8.638539361023659
Diesel,-4.784126437801019,0.2244006743188005,0.6020804023772544,0.4310153826101507,8.163712301680736
Diesel,-7.125950896135394,0.13786899275275424,0.5921174120526544,0.4079856835769304,8.01359885404128
Diesel,-5.323898386350087,0.189226164191783,0.6562979181904856,0.38554132326735524,10.188030754443758
Diesel,-5.919286273273554,0.3170361305762839,0.6352011591090864,0.37863228294117846,6.920662428488391
Diesel,-7.442888574057694,0.15042788578019217,0.512039369083601,0.4394820020412177,7.368601554727775
Diesel,-5.8130729474455025,0.26409891811883435,0.5912191648365146,0.6079156698466804,6.589026823592962
Diesel,-6.150583548374928,0.17303435381945106,0.6936506606057008,0.1760208369633879,6.268261652986626
Diesel,-6.107346822450963,0.2775688860504747,0.6225841834037307,0.2648452545735766,6.563400088771724
Diesel,-4.327010297155047,0.16894326006018798,0.5057036627550235,0.5477372560630861,9.213316406704388
Diesel,-4.725940356733204,0.15249790598670918,0.4474894358985639,0.41331664893627057,8.402151359688396
Diesel,-5.635398196295168,0.27390919678195014,0.4266232909991751,0.4859695051297766,6.684049947023219
Diesel,-5.144264679139159,0.17625216477393113,0.5186028204109489,0.3390097293050798,6.265267759068125
Diesel,-5.959571060166533,0.16136633046697715,0.6786298230900278,0.4640056081032918,10.025788463483348
Diesel,-5.6336725164589225,0.22603388835400368,0.7400099811827814,0.3372337303973304,6.214090144612361
Diesel,-5.799905940871606,0.1288683265392798,0.845393867292539,0.5455498292078943,10.596771599961896
Diesel,-5.9375530233368705,0.2275286796850799,0.5540524568047356,0.48829248055867525,6.5413481455387315
Diesel,-8.543093189474778,0.16046446902557168,0.4544526524382684,0.5477926736159536,10.178812946096379
Diesel,-7.4029290724131105,0.264585780376062,0.695138498350077,0.24302233152811237,7.531678962882058
Diesel,-6.58016372212452,0.23739976993136,0.4771220649094986,0.3901127374340518,7.176878595260459
Diesel,-5.526658816614857,0.18916039841560356,0.5464754296059604,0.3786703424367922,10.443251399408135
Diesel,-6.416899636119389,0.14794973908581066,0.6583433569155965,0.3856475330577044,6.301719282960233
Diesel,-3.768503664797534,0.18237605272066762,0.5622130546038648,0.4159835351908098,10.076140123050607
Diesel,-7.679745326518995,0.213799292471027,0.8087272161793627,0.41287286807396484,6.517599224835824
Diesel,-6.618396852960653,0.21034412648783954,0.7330803915639862,0.366066415558394,8.991982156918917
Diesel,-7.435368827046889,0.12781408152024729,0.551719931131505,0.5438028721873263,8.082649567416523
Diesel,-5.710188804433381,0.21390397977867637,0.710920798258673,0.33897793074621463,8.82594213018588
Diesel,-6.83088266385513,0.299163632796038,0.519960889570331,0.31176106969213796,8.659603776185659
Diesel,-5.920211568567677,0.21634262031304674,0.6227313795492317,0.29096078011925613,9.93603071489538
Diesel,-5.106457794110891,0.2679474975633558,0.5471669110889575,0.4416523544715172,8.236842154681629
Diesel,-4.871997373798492,0.25801240659148095,0.6193050802958114,0.24820488681567485,10.135594264505226
Diesel,-5.444012566309861,0.1695781479304429,0.6406542138266694,0.24889064515474768,9.266423680965254
Diesel,-7.471211744279153,0.1889582753981459,0.624445444960555,0.5038839711982094,8.12785361172125
Diesel,-5.36503712638745,0.19859165457752245,0.5967814049055719,0.4085477250348298,7.773130494977151
Diesel,-7.6865702430814355,0.1615838253151686,0.6244774841111698,0.37508789965112815,7.813029101381712
Diesel,-6.323353669438715,0.1568200803634091,0.5506900539023706,0.36931682556114054,8.00617176865022
Diesel,-5.6066216555302875,0.19097248545571305,0.49703447443075804,0.2601917960081217,11.116924648850269
Diesel,-7.129815030264563,0.17406874993678087,0.6517000302513934,0.4360860609565681,8.625038831073887
Diesel,-6.442717069532176,0.21192790353197738,0.6061343664240864,0.3687868632458713,8.294491690125607
Diesel,-4.944634453249293,0.1988899888282336,0.5984452846356423,0.5068161034875984,9.153632431782576
Diesel,-4.416063559036516,0.11218848827602115,0.6905119183169389,0.46015800454021794,6.937217122696081
Diesel,-5.748412082001155,0.2525560873878999,0.51708410775146,0.4442562429022807,9.04562441087722
Diesel,-7.071019562531488,0.1928857153777426,0.6300968376642411,0.32038684944570456,6.945016161087745
Diesel,-6.1350446018627744,0.24008198584518461,0.664373400119211,0.3138587270813658,8.782601462138823
Diesel,-6.835939776166509,0.11949151010032828,0.5632856428952768,0.5122969371585736,8.787152662569648
Diesel,-6.001571807373194,0.17916472582044712,0.5610237863883568,0.4108784905860796,6.717875016985006
Diesel,-6.3481073452012975,0.18922152693201158,0.4648925541548502,0.31615517491024253,8.492608149783658
Diesel,-5.990488160059006,0.18456191044033088,0.5088572562462036,0.5576849825589217,6.994424942384818
Diesel,-5.748407192738263,0.17560654559631025,0.6036279292638335,0.44576097419403726,6.3556920929505365
Diesel,-6.006616244153488,0.25953643244899227,0.7761501893492003,0.38699860267448694,8.05001744866029
Diesel,-3.788666971398467,0.2567462140799599,0.5382715430744781,0.3381016549113877,9.147859354144723
Diesel,-7.011037130045731,0.2543863375669427,0.6334299963751008,0.4517720764027073,7.6919194358239364
Diesel,-6.62982480424641,0.27309964154341604,0.5753262719446525,0.35890649234261385,7.903835518544229
Diesel,-5.806977867282057,0.1484587436640276,0.5435128505793088,0.3381967926093942,9.014336365528218
Diesel,-6.885962567999889,0.11221160711209732,0.40329054370938455,0.2529619865324283,9.633845843417733
Diesel,-5.983793400515949,0.22506245434036015,0.653648772712133,0.40561839183923204,7.91026244401843
Diesel,-4.9554735701818595,0.207299795715632,0.7399097479263415,0.46208299452898666,7.258644471822766
Diesel,-6.497134023869936,0.16362675967728604,0.7217548021950715,0.35949490470544476,7.041832643840441
Diesel,-5.6802219588731795,0.19514164468137485,0.6294568512575164,0.5889813903893844,9.095684967114632
Diesel,-5.972989445698094,0.12957883078969956,0.5500037502791364,0.4711046102545303,6.594750752405821
Diesel,-3.859029703669646,0.20072082813177744,0.6048848393209485,0.3333354807042022,8.596085308130862
Diesel,-7.158001806522233,0.3082446294550729,0.7317351304652011,0.4984296445197046,6.331485193052229
Diesel,-5.7945867295422495,0.2604543199007002,0.6593105399357739,0.29978908953662253,7.219887493629614
Diesel,-6.4519361380059905,0.16982810827556963,0.7528778835710307,0.2078986861176744,8.787102967590604
Diesel,-7.292303374928451,0.1519374256274466,0.39902666331312825,0.34509455688411345,9.812877981847056
Diesel,-5.735175757535222,0.14008192265004515,0.7017147674379313,0.5231304263568686,8.124855777246903
Diesel,-3.9652508418474097,0.24107820623123072,0.6682652507292588,0.319662129283371,8.75287818274561
Diesel,-5.783208722395507,0.22599145013355135,0.531541438085867,0.41280988843589866,7.01976619974205
Diesel,-8.147132099966033,0.2499152284289192,0.4497611018310482,0.41071864647824163,8.399602555338848
Diesel,-5.673436984136945,0.1858460463200875,0.6271211475279973,0.4470967069785162,8.881957778902382
Diesel,-4.266558660615737,0.21170970757491028,0.6064048845017702,0.3093271034649906,8.523135588679205
Diesel,-5.332616896859431,0.19038484078591866,0.6544612504184036,0.3707483806450658,8.805191182506709
Diesel,-5.087397685970257,0.24493139333652428,0.6117844326141301,0.29600318483829485,7.265704336829815
Diesel,-5.404842676115272,0.3224406152870114,0.5659279228467918,0.445583767838814,7.332736931024717
Diesel,-6.9739670442491,0.16618420682113189,0.3917528023297328,0.5353435062907751,5.323843696502464
Diesel,-6.263828230400633,0.14109360523249728,0.5115619784637795,0.5376522659738668,8.241280388037671
Diesel,-6.965396159181701,0.17052414337517446,0.5234518779557914,0.39564543279211195,8.20747002174523
Diesel,-4.10442522677144,0.10418496170011465,0.5965187685242047,0.3684432307465478,9.135858233260139
Diesel,-5.645181881821607,0.22951811040574727,0.6345086186015082,0.3068008874716461,9.453518595791616
Diesel,-5.201495095384331,0.24577648958623716,0.7264050170507165,0.441767510065196,9.77719088494099
Diesel,-5.622360428213359,0.18904707059876957,0.5993396089516635,0.3976156231863884,7.376730413491348
Diesel,-4.36811115162978,0.2148147682751834,0.6094738475832906,0.43882742549264336,11.575825420084577
Diesel,-7.13172418859966,0.15774807441418623,0.4619428982553003,0.3767400761564514,8.294622131992833
Diesel,-6.465322518341077,0.1730136600924115,0.6142404866628132,0.3497892175170303,8.372210992619406
Diesel,-4.885765653257396,0.23385152349004032,0.6881013347165202,0.508591841150672,8.339393792142443
Diesel,-6.158641026043101,0.16138734645584024,0.5608821836364278,0.34763144673231056,8.878006791945094
Diesel,-5.653217445405804,0.23483789313571507,0.48396631438998483,0.543174948424108,7.487623554191885
Diesel,-7.100016642074663,0.17803911175890938,0.8483765992587509,0.36122831335084327,7.609884234234889
Diesel,-6.192104680629676,0.19256898082842724,0.5218523934198745,0.4143213083206131,9.290713889837996
Diesel,-5.685710684521293,0.14444173505500071,0.5655654095066291,0.34484725998983706,8.06352736188176
Diesel,-4.669548328437683,0.19255586019895585,0.5911845131129609,0.577764481881943,9.051447190005993
Diesel,-5.425918717893465,0.2979065807650888,0.6489811254794013,0.2013472858022478,8.999198909456434
Diesel,-7.59200845711865,0.2226002684291224,0.428625642587076,0.35331445896000807,7.563458564468155
Diesel,-6.7701191072317535,0.18255740014044,0.7032561720360552,0.3286047087840447,8.654169055412648
Diesel,-6.9656496396073,0.19052502118039355,0.632383926632745,0.30034715833814407,6.425935480507173
Diesel,-5.508121849421112,0.25615401996703197,0.5920934980512628,0.3542687093443296,8.186810465226063
Diesel,-5.94452008123462,0.2121451270355626,0.3471754899686285,0.2930895708834037,6.985723873475775
Diesel,-5.849132371488437,0.20929389418111333,0.6636180488684036,0.4257581749210437,6.439117915535197
Diesel,-4.55299538241494,0.2635959151711183,0.47418027099730736,0.43327052943741834,7.285490737708381
Diesel,-5.861136010799452,0.2526655139820935,0.8130104266320959,0.475127770514261,8.353921682132164
Diesel,-6.339821168308297,0.20910674355055883,0.7359771893328313,0.39552912432404147,6.93666481838282
Diesel,-7.6196898655166265,0.22565239337051254,0.6247288125627739,0.33540918267377035,9.231216950848758
Diesel,-6.42177686438763,0.19326779540876024,0.5983335866702056,0.3649047257861912,8.283038078899486
Diesel,-4.848484854066999,0.14287590509407885,0.6488520138474009,0.4172158669606441,8.184516595453648
Diesel,-5.12815543012591,0.20246487126085794,0.6480229261905702,0.47158646295711476,7.394761759543272
Diesel,-5.700816539186202,0.18746061963946842,0.5867318220280104,0.3677938603521668,8.565296484916264
Diesel,-5.918355290981746,0.21972720171583374,0.5982482637104252,0.23958789875296752,8.03764209931965
Diesel,-5.936462044843183,0.21212979685767303,0.5406270806314257,0.2804530283334488,8.749527973873134
Diesel,-6.273606556534169,0.2085622023842498,0.5718539920111704,0.3993938174226405,7.46085758247703
Diesel,-6.968083589153828,0.22368658303843286,0.539687991177388,0.4163951480894811,8.492552266282493
Diesel,-6.586812715603082,0.13980571828135077,0.8426085613853053,0.34722281240545744,8.74810059032139
Diesel,-4.0605364504298755,0.23949538734269468,0.5699557191172449,0.3932883612464889,7.000871336313382
Diesel,-5.118303573042258,0.22831353540293442,0.5485574181738256,0.2957825192901556,6.41451951480357
Diesel,-5.013485996195799,0.20601865644777803,0.621498453633275,0.31770513741376427,6.243796276034713
Diesel,-5.037386425288368,0.20210195184986154,0.6907234660057621,0.3614066873484436,7.71581858835577
Diesel,-5.286701823379368,0.23661740398252623,0.6797565622685954,0.3704798746897304,8.73745668518104
Diesel,-4.890900534523281,0.1947613994159233,0.5486511636225946,0.5342747603316766,7.214665119738432
Diesel,-5.370523502885523,0.19707888447400695,0.41584343835154397,0.512859406747858,4.690575644543158
Diesel,-7.984128066757609,0.2263665039740336,0.6527071198678115,0.3362420142122465,8.177386508363893
Diesel,-8.531430045778004,0.23534877322352998,0.6249725487053597,0.3954357146666205,8.025009778565327
Diesel,-5.506745823806968,0.19855492382510698,0.412594449726878,0.6196332234522522,9.440960983314142
Diesel,-7.284944661954828,0.1827431384761705,0.576396580984396,0.5078849566508964,5.408877277616279
Diesel,-6.499008264429789,0.11196817783312482,0.5714904484171661,0.35274991069150957,8.095632880859254
Diesel,-6.604874399009184,0.1624488304304738,0.6619656691763147,0.44546727409425807,8.66167801133389
Diesel,-6.176900090490843,0.17141307088874053,0.5881147517979229,0.45011620700684524,5.387864358833782
Diesel,-5.605888069629142,0.21545690936673992,0.6062150906085727,0.3850686578128325,4.920656736881104
Diesel,-6.439853263100406,0.2894719355538687,0.6012901295568306,0.3692710161325282,8.020287434708136
Diesel,-5.645227131371992,0.23294101223447322,0.5771119836842058,0.4424919602393684,10.011980963313631
Diesel,-4.993749200567285,0.317015010792849,0.5343229641648284,0.5676189507502015,7.051191632092886
Diesel,-5.646433853259537,0.23662382646190497,0.5489222808095527,0.4087964277474276,9.092553322942209
Diesel,-6.710270898311908,0.2834691729773824,0.4615403375272651,0.5939691442728384,9.20159136175951
Diesel,-6.089725576327779,0.17986658943816344,0.5492971737208976,0.38642043597429854,7.941804966141408
Diesel,-4.744773753365418,0.2984327050192292,0.6199379920654008,0.3154371512010596,7.345128751236567
Diesel,-6.183090784611284,0.14849389473516122,0.48210585978926207,0.6097127212373028,8.363136231135504
Diesel,-6.833133133680347,0.24083017851788566,0.4821653875193154,0.29039879521289463,7.036349118722906
Diesel,-4.345486719134967,0.1873559967110813,0.35582930130975127,0.5210065933175594,7.632342363005171
Diesel,-7.849408005878406,0.1841658256018295,0.6521003896604903,0.44040491665329695,10.158097974997784
Diesel,-6.85276786256993,0.20233600601324864,0.5300430721421578,0.2457807105812777,9.062632846767146
Diesel,-5.536730430852479,0.21418392248494264,0.6426790193258645,0.331452714731158,6.793165895218168
Diesel,-5.96235262783064,0.2580605701205807,0.7608077135453547,0.4795432706807433,8.035009312121716
Diesel,-5.730216070600064,0.2005796929662686,0.49740566603005715,0.4024647378210543,6.398207818893808
Diesel,-6.124077226103039,0.28180525552981595,0.6822859222783352,0.30768808157634703,7.913085116429261
Diesel,-6.834376311754738,0.19687431159113952,0.7041107816524563,0.4653007938309904,10.980972896894404
Diesel,-4.8075225974924285,0.21020001905388458,0.6677149974133293,0.3797556825816665,6.646994903496204
Diesel,-4.694223421712479,0.2504495738465824,0.5758945785406036,0.42739357369313385,9.489127024861768
Diesel,-5.15364857379398,0.12684493743751507,0.6243620021489824,0.3832368474511636,9.335600838966418
Diesel,-4.968957261217339,0.26593039140890223,0.4882105661279792,0.32158884659437614,9.336898923362526
Diesel,-6.591645815342446,0.12392835095428463,0.6532596487614065,0.3452781559734027,10.147748924370081
Diesel,-5.703815446011537,0.2080129643320833,0.5630756108384243,0.5590835333926971,8.430265351867785
Diesel,-6.408499518156206,0.16029581466972767,0.5926526945435782,0.30223531628451944,9.234652930014732
Diesel,-7.808342054024234,0.19302429858334647,0.6610133545087934,0.43421194201096575,7.139260432381197
Diesel,-5.339741293293451,0.15569803058070464,0.597761534350319,0.4651841571980356,8.555495335391736
Diesel,-6.675039011419468,0.2598747258282182,0.6086694571485534,0.47429954109391514,9.834921208007897
Diesel,-4.882479451225393,0.2560064703165522,0.6192679929849472,0.47939351209105097,8.256315889477179
Diesel,-7.209324467778414,0.21513718962525213,0.6256360983738465,0.45837293615218194,7.846403629743926
Diesel,-6.761455556763851,0.23282530415876138,0.4686727712747752,0.545881913585647,7.722298326554009
Diesel,-5.754471827943831,0.2279279076640786,0.6590688044844191,0.25910157000482653,8.988903896653117
Diesel,-5.696846171623727,0.16823693077206955,0.5250333049054086,0.3665946917943155,6.44150997606741
Diesel,-4.277732609012975,0.27430756625716723,0.6451700200975939,0.3776601583657909,7.763470414475125
Diesel,-5.241934293826032,0.28789134497509755,0.5429603260403256,0.2882413957376676,9.857168928314325
Diesel,-7.787138587584451,0.1495734595873677,0.5753142107489148,0.24395665321949697,9.334578875367917
Diesel,-5.1430947294949,0.17126033863923415,0.7279614119177747,0.5449292428403827,7.864195222051924
Diesel,-6.450668177568008,0.31298010138712395,0.6721161822084155,0.42563246529688537,9.636255135967534
Diesel,-5.698069364996979,0.17471897070404058,0.6080159760487553,0.5038654287319735,5.609377320380943
Diesel,-6.288030739439221,0.2691528699290803,0.5488131598906482,0.554610856043141,9.697692583231776
Diesel,-6.0655291154889515,0.17157303475554997,0.5712641125850365,0.6664614492001435,10.249309336319893
Diesel,-5.8746090281932615,0.16959232241897954,0.6117041035581263,0.4243826926616765,6.507969514868775
Diesel,-5.91995873078474,0.2661202162405865,0.4200643318783526,0.4826583965137249,9.649757564065736
Diesel,-6.560557345094368,0.28470878790955284,0.5309662937551655,0.4441082661860404,7.631872778403643
Diesel,-6.306996357162603,0.16913504651209774,0.6698575480862019,0.48488054577314493,7.922693360507374
Diesel,-7.359968213672274,0.2201585083317195,0.6422014359410694,0.3783284988613573,10.24067754461697
Diesel,-7.563929264900654,0.08913581448732161,0.5269165100302329,0.47104245340914497,6.732986435079391
Diesel,-6.980970918526076,0.24755106680890773,0.6462547922797749,0.43770609096284,8.937714703358633
Diesel,-6.425192953272885,0.18105079629709045,0.6809779272561425,0.26551132192188004,5.428736184321744
Diesel,-6.433284173627855,0.2465436644532846,0.6255559698986803,0.4857291504123016,5.580446827492201
Diesel,-5.684503191676508,0.2326932252321189,0.4649202577389315,0.4862057590546545,7.866177324193049
Diesel,-2.928663298393998,0.09113819655516323,0.7369114367674751,0.36058419034739264,6.059417942671947
Diesel,-6.526955143564992,0.2138739620668733,0.7037466669565043,0.5721964288132175,9.70627170644521
Diesel,-6.965382020704494,0.25650823461330585,0.6391284957120873,0.33453969790710125,7.745707287827023
Diesel,-6.709842659444724,0.2018546170968228,0.527034211770588,0.2972005926782561,8.574942953339326
Diesel,-5.371269451740363,0.1906201499954194,0.7367651303935973,0.3739569413504887,7.636670545849354
